"","Year","Month","Day","Hour","Minute","Department","Division","Case_Type","Hundred_Block","Street_Name","Local_Area","h_block","full_address","lat","lon"
"1385",2014,1,6,12,44,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","33##","FRASER ST","Kensington-Cedar Cottage","3300","3300 FRASER ST, Vancouver, BC, Canada",49.2554174,-123.0897044
"1386",2014,1,6,12,48,"ENG - Water & Sewer","Sewers Operations","Sewer Pipe Inquiries","74##","GATINEAU PLACE","Victoria-Fraserview","7400","7400 GATINEAU PLACE, Vancouver, BC, Canada",49.2168344,-123.0519428
"1387",2014,1,6,12,50,"ENG - Solid Waste","Sanitation","Recycling Bag Request","22##","E 38TH AV","Kensington-Cedar Cottage","2200","2200 E 38TH AV, Vancouver, BC, Canada",49.2357751,-123.0618814
"1388",2014,1,6,12,50,"ENG - Solid Waste","Sanitation","Recycling Bag Request","22##","E 38TH AV","Kensington-Cedar Cottage","2200","2200 E 38TH AV, Vancouver, BC, Canada",49.2357751,-123.0618814
"1389",2014,1,6,12,59,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","15##","E 18TH AV","Kensington-Cedar Cottage","1500","1500 E 18TH AV, Vancouver, BC, Canada",49.2542445,-123.0726719
"1390",2014,1,6,12,59,"CSG - Licenses & Inspections","Administration Branch","Building Plans Information Request","##","W 60TH AV","Marpole","00","00 W 60TH AV, Vancouver, BC, Canada",49.21723,-123.15184
"1391",2014,1,6,13,0,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","15##","E 18TH AV","Kensington-Cedar Cottage","1500","1500 E 18TH AV, Vancouver, BC, Canada",49.2542445,-123.0726719
"1392",2014,1,6,13,1,"Business Planning & Services","311 Contact Centre","Citizen Feedback","20##","W 35TH AV","Shaughnessy","2000","2000 W 35TH AV, Vancouver, BC, Canada",49.2398851,-123.1520841
"1393",2014,1,6,13,1,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","11##","W 54TH AV","Oakridge","1100","1100 W 54TH AV, Vancouver, BC, Canada",49.2214651,-123.1308817
"1394",2014,1,6,13,2,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","65##","FREDERICK ST","Sunset","6500","6500 FREDERICK ST, Vancouver, BC, Canada",49.2253335,-123.0917537
"1395",2014,1,6,13,6,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","31##","E 48TH AV","Killarney","3100","3100 E 48TH AV, Vancouver, BC, Canada",49.2253648,-123.0408285
"1396",2014,1,6,13,9,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","60##","DUNBAR ST","Dunbar Southlands","6000","6000 DUNBAR ST, Vancouver, BC, Canada",49.2321162,-123.1851783
"1397",2014,1,6,13,9,"ENG - Transportation","Neighbourhood Parking and Transportation","Residential Parking Requests","1##","W 21ST AV","Riley Park","100","100 W 21ST AV, Vancouver, BC, Canada",49.2517751,-123.1075238
"1398",2014,1,6,13,9,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","35##","E HASTINGS ST","Hastings-Sunrise","3500","3500 E HASTINGS ST, Vancouver, BC, Canada",49.2809751,-123.0281093
"1399",2014,1,6,13,10,"ENG - Streets","Streets Operations","Snow & Ice Removal - City Property","Intersection","CYPRESS ST and W 4TH AV","Kitsilano","Intersection"," CYPRESS ST and W 4TH AV, Vancouver, BC, Canada",49.26805,-123.14792
"1400",2014,1,6,13,14,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","32##","WILLOW ST","South Cambie","3200","3200 WILLOW ST, Vancouver, BC, Canada",49.2569014,-123.1218651
"1401",2014,1,6,13,14,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","7##","E CORDOVA ST","Strathcona","700","700 E CORDOVA ST, Vancouver, BC, Canada",49.2819547,-123.0892022
"1402",2014,1,6,13,15,"ENG - Solid Waste","Sanitation","Recycling Box Request","32##","RUPERT ST","Renfrew-Collingwood","3200","3200 RUPERT ST, Vancouver, BC, Canada",49.2553982,-123.0336151
"1403",2014,1,6,13,15,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","36##","NANAIMO ST","Kensington-Cedar Cottage","3600","3600 NANAIMO ST, Vancouver, BC, Canada",49.2524188,-123.056433
"1404",2014,1,6,13,16,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","27##","E BROADWAY","Hastings-Sunrise","2700","2700 E BROADWAY, Vancouver, BC, Canada",49.26114,-123.04893
"1405",2014,1,6,13,17,"ENG - Streets","Streets Operations","Pothole - Repair","13##","E 59TH AV","Sunset","1300","1300 E 59TH AV, Vancouver, BC, Canada",49.2162451,-123.0798698
"1406",2014,1,6,13,17,"ENG - Solid Waste","Sanitation","Street Cleaning & Debris Pickup","100"," - 199 E 42ND AV","Sunset","100","100  - 199 E 42ND AV, Vancouver, BC, Canada",49.2315249,-123.1034024
"1407",2014,1,6,13,17,"ENG - Water & Sewer","Water Operations","Water Leaks/Breaks","19##","CHARLES ST","Grandview-Woodland","1900","1900 CHARLES ST, Vancouver, BC, Canada",49.2728551,-123.0654585
"1408",2014,1,6,13,19,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","5##","CARRALL ST","Downtown","500","500 CARRALL ST, Vancouver, BC, Canada",49.2803664,-123.1042351
"1409",2014,1,6,13,19,"ENG - Streets","Streets Operations","Streets - General Issues","2600"," - 2699 MACKENZIE ST","Kitsilano","2600","2600  - 2699 MACKENZIE ST, Vancouver, BC, Canada",49.2630654,-123.1699346
"1410",2014,1,6,13,20,"Business Planning & Services","311 Contact Centre","Citizen Feedback","100"," - 199 E 42ND AV","Sunset","100","100  - 199 E 42ND AV, Vancouver, BC, Canada",49.2315249,-123.1034024
"1411",2014,1,6,13,23,"CSG - Inspections","Property Use","PUI Noise Complaint Case","8##","W HASTINGS ST","Downtown","800","800 W HASTINGS ST, Vancouver, BC, Canada",49.2858257,-123.1149501
"1412",2014,1,6,13,23,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","3##","W 46TH AV","Oakridge","300","300 W 46TH AV, Vancouver, BC, Canada",49.2286052,-123.1132189
"1413",2014,1,6,13,25,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","30##","E 24TH AV","Renfrew-Collingwood","3000","3000 E 24TH AV, Vancouver, BC, Canada",49.2486551,-123.0414298
"1414",2014,1,6,13,28,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","10##","NELSON ST","West End","1000","1000 NELSON ST, Vancouver, BC, Canada",49.2811165,-123.1261926
"1415",2014,1,6,13,29,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","17##","COMOX ST","West End","1700","1700 COMOX ST, Vancouver, BC, Canada",49.2876055,-123.1383789
"1416",2014,1,6,13,30,"ENG - Water & Sewer","Water Operations","Water Leaks/Breaks","43##","PERRY ST","Kensington-Cedar Cottage","4300","4300 PERRY ST, Vancouver, BC, Canada",49.246455,-123.0711614
"1417",2014,1,6,13,30,"CSG - Inspections","Building","Building Inspection Cancellation Case","20##","E 1ST AV","Grandview-Woodland","2000","2000 E 1ST AV, Vancouver, BC, Canada",49.2694149,-123.0635707
"1418",2014,1,6,13,35,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","7##","W 68TH AV","Marpole","700","700 W 68TH AV, Vancouver, BC, Canada",49.2101151,-123.1204526
"1419",2014,1,6,13,36,"ENG - Streets","Traffic and Electrical Operations","Street Light - Pole Repair","20##","CLARK DRIVE","Strathcona","2000","2000 CLARK DRIVE, Vancouver, BC, Canada",49.2667961,-123.0772036
"1420",2014,1,6,13,36,"ENG - Solid Waste","Sanitation","Parks Litter Can or Cart Request","17##","W 66TH AV","Marpole","1700","1700 W 66TH AV, Vancouver, BC, Canada",49.2113351,-123.146065
"1421",2014,1,6,13,39,"ENG - Solid Waste","Sanitation","Cart - Garbage","7##","W 68TH AV","Marpole","700","700 W 68TH AV, Vancouver, BC, Canada",49.2101151,-123.1204526
"1422",2014,1,6,13,39,"ENG - Solid Waste","Sanitation","Recycling Bag Request","10##","E 33RD AV","Kensington-Cedar Cottage","1000","1000 E 33RD AV, Vancouver, BC, Canada",49.2401251,-123.0844398
"1423",2014,1,6,13,39,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","17##","GRANT ST","Grandview-Woodland","1700","1700 GRANT ST, Vancouver, BC, Canada",49.2711151,-123.0693739
"1424",2014,1,6,13,39,"ENG - Solid Waste","Sanitation","Cart - Garbage","55##","WILLOW ST","South Cambie","5500","5500 WILLOW ST, Vancouver, BC, Canada",49.2355303,-123.1235441
"1425",2014,1,6,13,40,"ENG - Streets","Streets Operations","Snow & Ice Removal - City Property","0"," - 99 N KASLO ST","Hastings-Sunrise","0","0  - 99 N KASLO ST, Vancouver, BC, Canada",49.2855619,-123.0467849
"1426",2014,1,6,13,41,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","14##","COMOX ST","West End","1400","1400 COMOX ST, Vancouver, BC, Canada",49.2850665,-123.1344725
"1427",2014,1,6,13,41,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","7##","W 70TH AV","Marpole","700","700 W 70TH AV, Vancouver, BC, Canada",49.2081651,-123.1222934
"1428",2014,1,6,13,42,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","55##","WILLOW ST","South Cambie","5500","5500 WILLOW ST, Vancouver, BC, Canada",49.2355303,-123.1235441
"1429",2014,1,6,13,43,"ENG - Solid Waste","Sanitation","Cart - Garbage","7##","W 68TH AV","Marpole","700","700 W 68TH AV, Vancouver, BC, Canada",49.2101151,-123.1204526
"1430",2014,1,6,13,47,"ENG - Solid Waste","Sanitation","Cart - Garbage","37##","W 19TH AV","Dunbar Southlands","3700","3700 W 19TH AV, Vancouver, BC, Canada",49.2554594,-123.1868011
"1431",2014,1,6,13,47,"CSG - Licenses","Animal Control","Dead Animal Pickup Case","46##","W 4TH AV","West Point Grey","4600","4600 W 4TH AV, Vancouver, BC, Canada",49.2689251,-123.2121332
"1432",2014,1,6,13,48,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","25##","W 8TH AV","Kitsilano","2500","2500 W 8TH AV, Vancouver, BC, Canada",49.2647451,-123.1625829
"1433",2014,1,6,13,48,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","33##","CHURCH ST","Renfrew-Collingwood","3300","3300 CHURCH ST, Vancouver, BC, Canada",49.2345299,-123.035142
"1434",2014,1,6,13,51,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","27##","E 22ND AV","Renfrew-Collingwood","2700","2700 E 22ND AV, Vancouver, BC, Canada",49.2504951,-123.0495676
"1435",2014,1,6,13,52,"CSG - Inspections","Building","Building Inspection Cancellation Case","39##","BLENHEIM ST","Dunbar Southlands","3900","3900 BLENHEIM ST, Vancouver, BC, Canada",49.2517638,-123.1783336
"1436",2014,1,6,13,57,"ENG - Solid Waste","Sanitation","Street Cleaning & Debris Pickup","900"," - 999 E 40TH AV","Kensington-Cedar Cottage","900","900  - 999 E 40TH AV, Vancouver, BC, Canada",49.2336845,-123.0865725
"1437",2014,1,6,13,58,"CSG - Licenses","Animal Control","Lost Pets Case","Intersection","BOUNDARY ROAD and E HASTINGS ST","","Intersection"," BOUNDARY ROAD and E HASTINGS ST, Vancouver, BC, Canada",49.28112,-123.02368
"1438",2014,1,6,14,0,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","26##","E 1ST AV","Hastings-Sunrise","2600","2600 E 1ST AV, Vancouver, BC, Canada",49.2692751,-123.0518693
"1439",2014,1,6,14,5,"ENG - Solid Waste","Sanitation","Cart - Garbage","26##","E 46TH AV","Victoria-Fraserview","2600","2600 E 46TH AV, Vancouver, BC, Canada",49.2283845,-123.0544094
"1440",2014,1,6,14,6,"ENG - Solid Waste","Sanitation","Cart - Garbage","18##","E 52ND AV","Victoria-Fraserview","1800","1800 E 52ND AV, Vancouver, BC, Canada",49.2225251,-123.0688578
"1441",2014,1,6,14,7,"ENG - Solid Waste","Sanitation","Street Cleaning & Debris Pickup","Intersection","KINGSWAY and KNIGHT ST","Kensington-Cedar Cottage","Intersection"," KINGSWAY and KNIGHT ST, Vancouver, BC, Canada",49.25012,-123.07608
"1442",2014,1,6,14,8,"ENG - Streets","Streets Operations","Pothole - Repair","100"," - 199 VICTORIA DRIVE","Grandview-Woodland","100","100  - 199 VICTORIA DRIVE, Vancouver, BC, Canada",49.2838122,-123.0652859
"1443",2014,1,6,14,10,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","33##","E 5TH AV","Hastings-Sunrise","3300","3300 E 5TH AV, Vancouver, BC, Canada",49.2655451,-123.033415
"1444",2014,1,6,14,12,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","##","N RENFREW ST","Hastings-Sunrise","00","00 N RENFREW ST, Vancouver, BC, Canada",49.284745,-123.0439251
"1445",2014,1,6,14,13,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","31##","E 45TH AV","Killarney","3100","3100 E 45TH AV, Vancouver, BC, Canada",49.2291751,-123.0405799
"1446",2014,1,6,14,13,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","17##","COMOX ST","West End","1700","1700 COMOX ST, Vancouver, BC, Canada",49.2876055,-123.1383789
"1447",2014,1,6,14,15,"ENG - Solid Waste","Sanitation","Collection Calendar Mail-Out Request","26##","E 53RD AV","Victoria-Fraserview","2600","2600 E 53RD AV, Vancouver, BC, Canada",49.221034,-123.0546463
"1448",2014,1,6,14,15,"ENG - Solid Waste","Sanitation","Cart - Garbage","26##","E 46TH AV","Victoria-Fraserview","2600","2600 E 46TH AV, Vancouver, BC, Canada",49.2283845,-123.0544094
"1449",2014,1,6,14,17,"CSG - Licenses","License Office","Gone Out of Business Case","31##","W 38TH AV","Dunbar Southlands","3100","3100 W 38TH AV, Vancouver, BC, Canada",49.2374451,-123.1742456
"1450",2014,1,6,14,17,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","21##","YORK AV","Kitsilano","2100","2100 YORK AV, Vancouver, BC, Canada",49.2715351,-123.1528228
"1451",2014,1,6,14,17,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","32##","W 4TH AV","Kitsilano","3200","3200 W 4TH AV, Vancouver, BC, Canada",49.2683351,-123.1759625
"1452",2014,1,6,14,18,"CSG - Licenses","Animal Control","Animal Complaint - Non-Emergency Case","33##","VICTORIA DRIVE","Kensington-Cedar Cottage","3300","3300 VICTORIA DRIVE, Vancouver, BC, Canada",49.2554202,-123.0659351
"1453",2014,1,6,14,18,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","21##","YORK AV","Kitsilano","2100","2100 YORK AV, Vancouver, BC, Canada",49.2715351,-123.1528228
"1454",2014,1,6,14,18,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","2700"," - 2799 E 45TH AV","Victoria-Fraserview","2700","2700  - 2799 E 45TH AV, Vancouver, BC, Canada",49.2292441,-123.0513301
"1455",2014,1,6,14,21,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","17##","E 3RD AV","Grandview-Woodland","1700","1700 E 3RD AV, Vancouver, BC, Canada",49.2676451,-123.0694598
"1456",2014,1,6,14,22,"CSG - Licenses","Animal Control","Animal Control General Inquiry Case","15##","W HASTINGS ST","Downtown","1500","1500 W HASTINGS ST, Vancouver, BC, Canada",49.2903379,-123.1286709
"1457",2014,1,6,14,22,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","8##","NANAIMO ST","Hastings-Sunrise","800","800 NANAIMO ST, Vancouver, BC, Canada",49.2773489,-123.0564451
"1458",2014,1,6,14,22,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","2700"," - 2799 E 45TH AV","Victoria-Fraserview","2700","2700  - 2799 E 45TH AV, Vancouver, BC, Canada",49.2292441,-123.0513301
"1459",2014,1,6,14,23,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","33##","CAMBIE ST","Riley Park","3300","3300 CAMBIE ST, Vancouver, BC, Canada",49.2557272,-123.1149044
"1460",2014,1,6,14,24,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","78##","KNIGHT ST","Victoria-Fraserview","7800","7800 KNIGHT ST, Vancouver, BC, Canada",49.2136384,-123.0769951
"1461",2014,1,6,14,24,"Business Planning & Services","311 Contact Centre","Citizen Feedback","17##","E 3RD AV","Grandview-Woodland","1700","1700 E 3RD AV, Vancouver, BC, Canada",49.2676451,-123.0694598
"1462",2014,1,6,14,24,"ENG - Solid Waste","Sanitation","Cart - Garbage","20##","E BROADWAY","Kensington-Cedar Cottage","2000","2000 E BROADWAY, Vancouver, BC, Canada",49.2621251,-123.0634834
"1463",2014,1,6,14,24,"ENG - Water & Sewer","Water Operations","Water Hydrant Issue","Intersection","BUTLER ST and E 58TH AV and ROSEMONT DRIVE","Killarney","Intersection"," BUTLER ST and E 58TH AV and ROSEMONT DRIVE, Vancouver, BC, Canada",49.21638,-123.03485
"1464",2014,1,6,14,24,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","2900"," - 2999 E 45TH AV","Killarney","2900","2900  - 2999 E 45TH AV, Vancouver, BC, Canada",49.2291851,-123.0453197
"1465",2014,1,6,14,26,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","2##","E 54TH AV","Sunset","200","200 E 54TH AV, Vancouver, BC, Canada",49.2209251,-123.10156
"1466",2014,1,6,14,28,"ENG - Solid Waste","Sanitation","Cart - Garbage","5##","E 50TH AV","Sunset","500","500 E 50TH AV, Vancouver, BC, Canada",49.2244447,-123.0937923
"1467",2014,1,6,14,29,"ENG - Solid Waste","Sanitation","Cart - Garbage","21##","YEW ST","Kitsilano","2100","2100 YEW ST, Vancouver, BC, Canada",49.267162,-123.1549632
"1468",2014,1,6,14,29,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","20##","E BROADWAY","Kensington-Cedar Cottage","2000","2000 E BROADWAY, Vancouver, BC, Canada",49.2621251,-123.0634834
"1469",2014,1,6,14,30,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","21##","YEW ST","Kitsilano","2100","2100 YEW ST, Vancouver, BC, Canada",49.267162,-123.1549632
"1470",2014,1,6,14,33,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","10##","W 10TH AV","Fairview","1000","1000 W 10TH AV, Vancouver, BC, Canada",49.2622951,-123.1268434
"1471",2014,1,6,14,34,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","18##","COMMERCIAL DRIVE","Grandview-Woodland","1800","1800 COMMERCIAL DRIVE, Vancouver, BC, Canada",49.2685675,-123.0695151
"1472",2014,1,6,14,34,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","8##","PRINCESS AV","Strathcona","800","800 PRINCESS AV, Vancouver, BC, Canada",49.2773287,-123.0913677
"1473",2014,1,6,14,35,"ENG - Solid Waste","Sanitation","Recycling Bag Request","24##","W 13TH AV","Kitsilano","2400","2400 W 13TH AV, Vancouver, BC, Canada",49.2600451,-123.1604035
"1474",2014,1,6,14,36,"CSG - Licenses","Animal Control","Animal Control General Inquiry Case","30##","E 26TH AV","Renfrew-Collingwood","3000","3000 E 26TH AV, Vancouver, BC, Canada",49.2469551,-123.0414293
"1475",2014,1,6,14,36,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","15##","E 3RD AV","Grandview-Woodland","1500","1500 E 3RD AV, Vancouver, BC, Canada",49.2676649,-123.0732726
"1476",2014,1,6,14,36,"ENG - Transportation","Traffic and Data Management","Curbside Sign - New","30##","GRANVILLE ST","Fairview","3000","3000 GRANVILLE ST, Vancouver, BC, Canada",49.2587806,-123.1385439
"1477",2014,1,6,14,37,"ENG - Water & Sewer","Water Operations","Water Hydrant Issue","38##","EAST BOULEVARD","Shaughnessy","3800","3800 EAST BOULEVARD, Vancouver, BC, Canada",49.2521336,-123.1523942
"1478",2014,1,6,14,40,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","15##","E 3RD AV","Grandview-Woodland","1500","1500 E 3RD AV, Vancouver, BC, Canada",49.2676649,-123.0732726
"1479",2014,1,6,14,41,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","34##","KINGSWAY","Renfrew-Collingwood","3400","3400 KINGSWAY, Vancouver, BC, Canada",49.2325298,-123.0330701
"1480",2014,1,6,14,42,"ENG - Streets","Traffic and Electrical Operations","Sign - Repair","100"," - 199 ABBOTT ST","Downtown","100","100  - 199 ABBOTT ST, Vancouver, BC, Canada",49.2841417,-123.106039
